1,0,53,0,0,33
2,0,8,0,0,35
3,0,29,0,0,36
4,0,191,0,0,34
5,0,43,0,0,36
6,0,21,0,0,35
7,9,24,0,0,36
8,0,29,0,0,34
9,0,84,0,0,33
10,0,67,0,0,35
11,0,47,0,0,35
12,0,126,0,0,35
13,0,63,0,0,34
14,0,53,0,0,36
15,0,18,0,0,36
16,0,1,0,0,34
17,0,110,0,0,34
18,0,35,0,0,36
19,0,114,0,0,33
20,0,56,0,0,34
21,0,38,0,0,34
22,0,18,0,0,34
23,9,65,0,0,36
12,0,56,0,0,34
